state,region,course
"
California
","
California
",Rancho Santa Fe Golf Club
"
California
","
California
",South/North at Morgan Run Resort & Club
"
California
","
California
",The Bridges At Rancho Santa Fe
"
California
","
California
",The Farms Golf Club
"
California
","
California
",Tijeras Creek Golf Club
"
California
","
California
",Oak Creek Golf Course
"
California
","
California
",Wilcox Oaks Golf Club
"
California
","
California
",Allen's Golf Course
"
California
","
California
",Anderson Tucker Oaks Golf Course
"
California
","
California
",Churn Creek Golf Course
"
California
","
California
",Gold Hills Country Club
"
California
","
California
","Golf Club Tierra Oaks, The"
"
California
","
California
",Lake Redding Golf Course
"
California
","
California
",River Tasalmi Golf Course
"
California
","
California
",Riverview Golf & Country Club
"
California
","
California
",Redlands Country Club
"
California
","
California
",Emerald Hills Golf Course
"
California
","
California
",Richmond Country Club
"
California
","
California
",China Lake Golf Course
"
California
","
California
",Rio Vista Golf Club
"
California
","
California
",Jack Tone Golf
"
California
","
California
",Spring Creek Golf Course & Country Club
"
California
","
California
",Canyon Crest Country Club
"
California
","
California
",Fairmont Park Golf Course & Country Club
"
California
","
California
",General Old Golf Course
"
California
","
California
",Indian Hills Golf Club
"
California
","
California
",Jurupa Hills Country Club
"
California
","
California
",Oak Quarry Golf Club
"
California
","
California
",Van Buren Golf Center
"
California
","
California
",Victoria Club
"
California
","
California
",Whitney Oaks Golf Club
"
California
","
California
",Foxtail Golf Club - North Course
"
California
","
California
",Foxtail Golf Club - South Course
"
California
","
California
",Rolling Hills Country Club
"
California
","
California
",Whittier Narrows Golf Course - Mountain/River
"
California
","
California
",Whittier Narrows Golf Course - Pine/Mountain
"
California
","
California
",Whittier Narrows Golf Course - River/Pine
"
California
","
California
",Diamond Oaks Municipal Golf Course
"
California
","
California
",Morgan Creek Golf and Country Club
"
California
","
California
",Sierra View Country Club
"
California
","
California
",Timber Creek Golf Course - Lakes/Oaks
"
California
","
California
",Timber Creek Golf Course - Sierra Pines
"
California
","
California
",Woodcreek Golf Club
"
California
","
California
",Pajaro Valley Golf Club
"
California
","
California
",Alister MacKenzie at Haggin Oaks Golf Course
"
California
","
California
",Arcade Creek at Haggin Oaks Golf Course
"
California
","
California
",Bartley Cavanaugh Golf Course
"
California
","
California
",Bradshaw Ranch Golf Course
"
California
","
California
",Campus Commons Golf Course
"
California
","
California
",Cordova Golf Course
"
California
","
California
",Del Paso Country Club
"
California
","
California
",Eighteen at Bing Maloney Golf Course
"
California
","
California
",Executive at Bing Maloney Golf Course
"
California
","
California
",Foothill Golf Center
"
California
","
California
",Swallows Nest Country Club
"
California
","
California
",Teal Bend Golf Club
"
California
","
California
",Wildhawk Golf Club
"
California
","
California
",William Land Park Municipal Golf Course
"
California
","
California
",Meadowood Resort Hotel
"
California
","
California
",Corral de Tierra Country Club
"
California
","
California
",Salinas Fairways Golf Course
"
California
","
California
",The Club at Crazy Horse Ranch
"
California
","
California
",The First Tee of Monterey County
"
California
","
California
",Arrowhead Country Club
"
California
","
California
",Shandin Hills Golf Club
"
California
","
California
",Bella Collina Towne & Golf Club - Carnoustie Course
"
California
","
California
",Bella Collina Towne & Golf Club - Muirfield Course
"
California
","
California
",Bella Collina Towne & Golf Club - Royal Lytham Course
"
California
","
California
",San Clemente Municipal Golf Course
"
California
","
California
",Shorecliffs Golf Club
"
California
","
California
",Talega Golf Club
"
California
","
California
",3 Par at Four Points
"
California
","
California
",Bernardo Heights Country Club
"
California
","
California
",Colina Park Golf Course
"
California
","
California
",East/South at Oaks North Golf Course
"
California
","
California
",Eighteen Hole at Balboa Park Municipal Golf Club
"
California
","
California
",Friars/Presidio at Riverwalk Golf Club
"
California
","
California
",Miramar Memorial Golf Course
"
California
","
California
",Mission Bay Golf Course
"
California
","
California
",Mission Trails Golf Course
"
California
","
California
",Naval Base San Diego’s Golf Performance Center
"
California
","
California
",Nine Hole at Balboa Park Municipal Golf Club
"
California
","
California
",North at Admiral Baker Golf Course
"
California
","
California
",North/East at Oaks North Golf Course
"
California
","
California
",Palacio Del Mar Golf Course
"
California
","
California
",Presidio Hills Golf Course
"
California
","
California
",Rancho Bernardo Inn
"
California
","
California
",Riverwalk Golf Club
"
California
","
California
",Riverwalk Golf Club - Sunset 9
"
California
","
California
",Sea 'n' Air Golf Course
"
California
","
California
",South at Admiral Baker Golf Course
"
California
","
California
",South/North at Oaks North Golf Course
"
California
","
California
",Tecolote Canyon Golf Course
"
California
","
California
",The Country Club of Rancho Bernardo
"
California
","
California
",The Crosby Club
"
California
","
California
",The Grand Golf Club
"
California
","
California
",The Loma Club
"
California
","
California
",The Santaluz Club
"
California
","
California
",Town Park Villas Golf Course
"
California
","
California
",San Dimas Canyon Golf Course
"
California
","
California
",Via Verde Country Club
"
California
","
California
",Gleneagles Golf Course at McLaren Park
"
California
","
California
",Golden Gate Park Golf Course
"
California
","
California
",Lincoln Park Golf Course
"
California
","
California
",Presidio Golf Course
"
California
","
California
",San Francisco Golf Club
"
California
","
California
",The Olympic Club - Cliffs Course
"
California
","
California
",The Olympic Club - Lake Course
"
California
","
California
",The Olympic Club - Ocean Course
"
California
","
California
",TPC Harding Park - Fleming Course
"
California
","
California
",TPC Harding Park - Harding Course
"
California
","
California
",San Gabriel Country Club
"
California
","
California
",The Country Club at Soboba Springs
"
California
","
California
",Almaden Golf & Country Club
"
California
","
California
",Cinnabar Hills Golf Club - Canyon/Mountain
"
California
","
California
",Cinnabar Hills Golf Club - Lake/Canyon
"
California
","
California
",Cinnabar Hills Golf Club - Mountain/Lake
"
California
","
California
",Eighteen Hole at Villages Golf & Country Club
"
California
","
California
",Eighteen Hole Regulation at Santa Teresa Golf Club
"
California
","
California
",Golf Club At Boulder Ridge
"
California
","
California
",Los Lagos Golf Course
"
California
","
California
",Nine Hole at Santa Teresa Golf Club
"
California
","
California
",Rancho del Pueblo Golf Course
"
California
","
California
",San Jose Country Club
"
California
","
California
",San Jose Municipal Golf Course
"
California
","
California
",Short Nine at Villages Golf & Country Club
"
California
","
California
",Silver Creek Valley Country Club
"
California
","
California
",The Ranch Golf Club
"
California
","
California
",Marbella Country Club
"
California
","
California
",San Juan Hills Golf Club
"
California
","
California
",Monarch Bay Golf Club - Marina Course
"
California
","
California
",Monarch Bay Golf Club - Tony Lema Course
"
California
","
California
",Dairy Creek Golf Course
"
California
","
California
",Laguna Lake Golf Course
"
California
","
California
",San Luis Obispo Country Club
"
California
","
California
",St. Mark Executive Golf Course
"
California
","
California
",Twin Oaks Golf Course
"
California
","
California
",CordeValle Golf Club
"
California
","
California
",Peninsula Golf & Country Club
"
California
","
California
",Poplar Creek Golf Course
"
California
","
California
",Palos Verdes Shores Golf Club
"
California
","
California
",McInnis Park Golf Center
"
California
","
California
",Peacock Gap Golf Club
"
California
","
California
",Canyon Lakes Golf Course & Brewery
"
California
","
California
",San Ramon Golf Club
"
California
","
California
",The Bridges Golf Club
"
California
","
California
",Sherwood Forest Golf Course
"
California
","
California
",River View Golf Course
"
California
","
California
",Santa Ana Country Club
"
California
","
California
",Willowick Golf Course
"
California
","
California
",Birnam Wood Golf Club
"
California
","
California
",Hidden Oaks Country Club
"
California
","
California
",La Cumbre Country Club
"
California
","
California
",Montecito Country Club
"
California
","
California
",Rancho San Marcos Golf Course
"
California
","
California
",Sandpiper Golf Course
"
California
","
California
",Santa Barbara Golf Club
"
California
","
California
",Valley Club of Montecito
"
California
","
California
",Pruneridge Golf Course
